RSI,MACD,MACDSIGNAL,EMA200,EMA100,EMA50,EMA25,EMA15,EMA10,EMA5,ATR,BBANDUPPER,BBANDAVG,BBANDLOWER,OBV,valueChangeFromHere,trendDurationFromHere
39.76833976833977,0.041186317176984844,-0.09411826970717918,11.528200014999996,12.754300029999998,14.97900006,15.38560016,15.728666866666664,15.0910002,16.0940002,1.1400000714285716,18.924299585340847,15.260476333333335,11.59665308132582,-128559100,-0.08516678495386794,1
34.78260869565217,-0.23014936485330573,-0.16567930201246503,11.536400014999995,12.781300029999997,15.05000006,15.362800159999997,15.472000200000002,14.855000200000001,15.2900002,1.2000001428571427,18.787792844093772,15.06904776190476,11.350302679715748,-99605700,0.3041116369278511,3
35.25180321929472,-0.3646775522045207,-0.10553975476990513,11.551600014999995,12.80230003,15.12920006,15.226000119999997,15.212666866666666,14.9310002,14.5300002,1.2042859285714282,18.73272078596093,14.946190619047616,11.159660452134304,-133126100,0.2734847727272729,2
48.13301655390706,-0.13367078656379405,0.017903475214535627,11.586500009999995,12.867800019999999,15.24900004,15.208000079999998,15.162666866666665,15.2990001,14.4339998,1.442143142857143,18.83129813614751,15.131904857142857,11.432511578138202,-180653000,0.015709970737762678,1
50.325245378445246,0.0974502153823753,0.15958812958218024,11.622700004999995,12.94140001,15.24740004,15.196800040000001,15.1373334,15.662,14.707999599999999,1.4200003571428574,18.92964092884395,15.325238142857142,11.720835356870335,-210992600,-0.2367637856492437,4
54.903225806451616,0.2718356948337579,0.26278820488263693,11.655600004999995,13.017400010000001,15.239000019999999,15.191200039999996,15.142000000000001,15.6689999,15.2439996,1.3285717142857145,18.99087298989428,15.510476238095237,12.03007948629619,-177934500,-0.23494335122242097,3
61.981063364894396,0.27519557323950217,0.220885439136388,11.678050004999994,13.070600010000003,15.209799999999998,15.189200039999998,15.174000000000001,15.550999899999999,15.811999600000002,1.2007145714285714,18.984207772532507,15.61333338095238,12.242458989372253,-140835000,-0.18436109345200255,2
54.44743935309974,0.1375542383618118,0.15516367886467325,11.691900004999995,13.099000010000003,15.178799999999999,15.25080004,15.290666666666668,15.269999899999998,16.0099996,1.2792860000000001,18.87538081155596,15.491904809523811,12.108428807491665,-98764600,-0.09584214235377023,1
48.89867841409692,-0.13278666586684196,0.015955014601111966,11.706450004999995,13.103300010000003,15.1678,15.25400004,15.288000000000002,14.849999800000003,15.2659998,1.3535717142857142,18.77423220900454,15.289047666666667,11.803863124328792,-71061800,0.313328137178488,3
35.60665627332722,-0.36607782403026334,-0.15080266230490244,11.726050004999992,13.132300010000002,15.1712,15.261600039999998,15.280666666666667,14.6129998,14.518,1.1185716428571426,18.57357434082922,15.087619142857141,11.601663944885061,-105049300,0.28921193573068105,2
36.36363636363637,-0.5184715432658873,-0.2851419279927817,11.745700004999993,13.163400010000002,15.187600000000002,15.256000039999998,15.0626666,14.5469998,13.85,1.1192859285714285,18.329845576530953,14.908571476190476,11.487297375849998,-148531700,0.25465376023827263,1
49.53387197016781,-0.28292948130758866,-0.2807461053725036,11.777100004999992,13.237000010000001,15.2642,15.260400040000002,15.0586666,14.9429998,14.074000000000002,1.3278574285714284,18.35250999782796,14.915714285714287,11.478918573600616,-187519000,-0.02077151335311581,1
48.385127872341734,-0.04421702978486408,-0.12177020090162177,11.802200004999992,13.31140001,15.253000020000002,15.23680004,15.025333266666667,15.2729998,14.536000000000001,1.3400002142857141,18.47583735140701,14.9752380952381,11.47463883906919,-142027700,0.029090909090909115,1
55.032680396428816,0.2003336828687221,0.03713392901798803,11.831800004999993,13.375300010000004,15.248400040000003,15.224000080000001,15.021999866666668,15.3159999,15.366,1.2371430714285714,18.59855437823431,15.191428571428574,11.784302764622838,-168653900,-0.24734982332155483,3
59.6317251863828,0.39040507645193934,0.20190488865221726,11.865149999999995,13.429500000000003,15.234600020000002,15.208800000000002,15.113333133333333,15.3159999,16.113999800000002,1.1385716428571429,18.68664859621056,15.379047571428574,12.071446546646586,-126634300,-0.23973820581428956,2
54.25257786760024,0.24648645258597668,0.17560108752544915,11.889649999999994,13.467700000000004,15.195200020000001,15.109199960000002,15.121333133333334,15.0599999,16.2699998,1.2435715714285713,18.63275019116975,15.42809519047619,12.223440189782629,-93299700,-0.10063335679099236,1
48.737980617545745,-0.06034642373809973,0.042966457970558106,11.900799999999995,13.494600000000005,15.18260002,15.010399960000003,15.1139998,14.764999900000001,15.4559998,1.3457144285714289,18.581786364874123,15.241428476190473,11.901070587506823,-69415000,0.35446001564945245,6
36.767979004297935,-0.3111796999493972,-0.11165307887339775,11.912399999999993,13.534700000000004,15.18200002,15.03199996,15.099333133333333,14.6439999,14.751999800000002,1.095000142857143,18.43979840212121,15.054285619047619,11.668772835974028,-94130100,0.33359006163328203,5
36.10487161834244,-0.5198555904395299,-0.2817155134529145,11.923399999999994,13.565600000000003,15.180000020000001,15.041199960000002,14.8693332,14.670999899999998,13.9759998,1.0792857142857142,18.234593440528055,14.868571333333332,11.502549226138608,-112743400,0.321373969465649,4
37.389380530973455,-0.6328267006166861,-0.40986200989273197,11.939899999999996,13.593100000000002,15.115800040000002,15.047999960000002,14.638666599999999,14.6989999,13.284,1.0857142857142859,17.97306763055827,14.693333190476194,11.413598750394119,-159079600,0.29662913857677914,3
52.63826780917151,-0.36794292506445814,-0.35591313760451015,11.975949994999993,13.641399990000002,15.107999999999999,15.04239988,14.624666533333333,15.011999800000002,13.753999799999999,1.2378572142857145,18.10862880509194,14.74666647619048,11.384704147289021,-193449300,0.04528985780735856,2
58.526318699907456,-0.10248206857133901,-0.2225929806288571,12.005749999999994,13.679700000000002,15.113600020000003,15.030799920000002,14.683999933333332,14.9889999,14.522,1.1485714999999999,18.30677219472714,14.867142714285716,11.42751323384429,-244287500,0.0415161226524597,1
66.49484289358195,0.18416941128255715,-0.07360555029726178,12.039249994999995,13.741699990000003,15.1312,15.04319988,14.891999866666668,15.0699998,15.3879998,1.1035714285714286,18.54834450470361,15.077618857142857,11.606893209582102,-282804500,-0.26054299598746367,4
64.49009750404952,0.3309451474690963,-0.036018812842035196,12.069699994999993,13.808299990000002,15.153799999999999,15.042799840000002,15.1713332,15.073999800000001,16.171999800000002,1.095714142857143,18.717948321665126,15.259523619047616,11.801098916430107,-257179200,-0.24794359576968267,3
62.67658181064413,0.4107263678932487,0.0032823106787157976,12.103399994999997,13.876599990000003,15.213999999999999,15.098799840000002,15.422666533333336,15.0769999,16.8699998,1.0807142142857145,18.754500388460016,15.273333190476189,11.792165992492361,-223417000,-0.23990498812351538,2
39.54222407927767,0.2202670113525027,-0.017104351243988347,12.127699994999995,13.928999990000001,15.244399999999999,15.10319984,15.473999866666668,15.0759999,16.398000000000003,1.0264284285714287,18.588000117082178,15.149047523809521,11.710094930536865,-192842000,-0.09859154929577456,1
36.51603301982989,-0.09331170098724684,-0.09829577575455319,12.144449994999997,13.95689999,15.231199999999996,15.099599839999998,15.203999866666667,15.0779999,15.633999800000002,1.1014285000000001,18.457715941045734,14.959999904761904,11.462283868478076,-163016000,0.3710936718749999,4
37.383175756028145,-0.26439808974096657,-0.11408595426108331,12.158349994999998,13.97289999,15.168199979999997,15.110399839999998,15.001999866666667,15.126999900000001,14.866,1.120714142857143,18.38757997571914,14.852380857142858,11.317181738566573,-199989900,0.3028952487008165,3
49.16667251984197,-0.12580668389338712,-0.08444281594932275,12.18365,14.010600000000002,15.1588,15.10959992,14.971999933333334,15.470000000000002,14.7680002,1.3342856428571428,18.555532503631646,14.963809476190477,11.372086448749307,-230513500,0.06170586438561021,2
59.31506976918763,0.08996434111417351,0.049836025939234654,12.218399999999999,14.068900000000001,15.155599999999998,15.114399959999998,14.98,15.828,14.7860002,1.1742856428571429,18.711103346689864,15.159047571428577,11.606991796167287,-277469200,0.03662132309509746,1
67.29514154354058,0.3261429155964102,0.18217142455149749,12.255599994999997,14.144199990000002,15.168399979999997,15.14559992,15.202666600000002,15.926999999999998,15.456,1.098571357142857,18.9350596855877,15.37238085714286,11.809702028698018,-323319900,-0.25242160982459316,4
62.96809909183755,0.392210472733316,0.16773915240930826,12.292449989999998,14.21749998,15.187199959999997,15.185199880000004,15.4653332,15.936999799999999,16.2399998,1.147857,19.025014418571722,15.529047476190483,12.033080533809246,-285157000,-0.2153109578535263,3
58.523842854041256,0.37451620657153484,0.16963582329884552,12.324249989999998,14.284599980000001,15.248399959999999,15.245999880000001,15.647333200000002,15.776999900000002,16.6879998,1.2149997857142856,18.9220605818396,15.47476176190476,12.02746294196992,-255567700,-0.16486314449395298,2
52.280912912584135,0.19205672790076456,0.12080538738966931,12.34124999,14.32549998,15.275599959999997,15.297199880000004,15.714666533333336,15.485999900000001,16.2039996,1.312142642857143,18.823122477316982,15.360952238095237,11.89878199887349,-224682600,-0.07016300496102057,1
38.088643647225126,-0.0674672409863799,0.03695643506646699,12.349399989999997,14.340699979999997,15.280399959999997,15.299199880000003,15.699333200000002,15.1139999,15.441999600000003,1.158571142857143,18.68552223532884,15.177142714285713,11.668763193242587,-193593000,0.3368903201219513,5
40.75546082023222,-0.2017271545448338,0.019801636271481807,12.367849989999998,14.350299979999997,15.285599959999999,15.315199880000005,15.517333266666668,15.0769999,14.6979998,1.1892854285714287,18.508853214879732,15.035238000000001,11.561622785120269,-278477300,0.26825748373101954,4
47.34982579796687,-0.07079900947411488,0.05226988533413193,12.399149989999998,14.401899980000001,15.27899996,15.29759988,15.503333200000002,15.4379999,14.636,1.3314284285714286,18.640339767988873,15.139999904761908,11.639660041534942,-316326100,0.06886051188299817,3
49.621429753307474,0.14320877603111626,0.18186470113103562,12.436949984999996,14.472199970000002,15.27499994,15.31319984,15.4753332,15.779999799999999,14.871999800000001,1.3571427857142857,18.74476379509596,15.335714142857144,11.926664490618329,-345887300,0.03848443093454302,2
50.78443060920572,0.35320935969890144,0.31958005666420697,12.470249989999997,14.54989998,15.27119998,15.31839988,15.481333266666669,15.8379998,15.472,1.3528571428571428,18.85044034574272,15.53238085714286,12.214321368543,-376701500,0.025131500576767923,1
61.13333740888917,0.5679646807009,0.4706625506284426,12.505049994999997,14.624399990000002,15.278199980000002,15.347599960000002,15.527999999999999,15.898999900000002,16.3560002,1.1949999285714283,18.979776756786706,15.74380947619048,12.507842195594252,-409603800,-0.2525656070373086,5
64.7598870056497,0.6159582226081657,0.4618672010577581,12.532599994999998,14.678899990000001,15.283799960000001,15.458399960000003,15.713333333333333,15.841999999999999,16.9860002,1.1399999285714284,19.007225638907833,15.916666619047621,12.826107599187411,-375002000,-0.22791519434628982,4
56.81818181818181,0.4947838010299197,0.4188988303612816,12.555299995,14.740799990000001,15.288999960000002,15.567599960000003,15.893999999999998,15.721000099999998,16.806000200000003,1.195714214285714,18.94793620485791,15.866666666666669,12.785397128475427,-339641400,-0.15473887814313347,3
39.24963486649603,0.1804729316738527,0.2930987887387424,12.572449995000001,14.780399990000001,15.31119996,15.590399960000004,15.899333333333333,15.5050001,16.138000400000003,1.1357141428571427,18.93340514623889,15.720476142857146,12.5075471394754,-288148100,-0.03247232472324733,2
36.86905632772495,-0.09993185547740602,0.1570202959412386,12.588099995000002,14.805399990000002,15.32059996,15.599999960000002,15.686666599999999,15.428000100000002,15.3840002,1.1485713571428569,18.81442537843749,15.531428571428572,12.248431764419651,-239451200,-0.01724137931034486,1
33.283137553980616,-0.3468618725739816,-0.012945516485334707,12.607999995000002,14.82199999,15.31919996,15.590399960000003,15.431999933333335,15.427000099999997,14.498000000000001,1.1178570714285712,18.71186206053625,15.345238095238095,11.978614129939938,-221762300,0.3264682684973303,4
39.805101963635536,-0.3489997656812669,0.02638915170092895,12.625499995000002,14.868899989999997,15.26519994,15.488000000000001,15.195333333333334,15.4440001,13.902000000000001,1.1221428571428569,18.55366779051606,15.209999999999999,11.86633220948394,-289403500,0.24214278571428569,3
52.30977905504217,-0.11514323763654843,0.135232705751421,12.651099990000002,14.941799979999999,15.254799920000004,15.478799920000002,15.17333333333333,15.442000000000002,14.0779998,1.2178571428571427,18.66205001447207,15.314285666666665,11.966521318861261,-320348900,0.06101281641322858,2
59.70259779162842,0.11542384871875733,0.23803599320220453,12.679699985000003,15.002399969999997,15.2491999,15.45519992,15.240666599999999,15.425,14.711999600000002,1.1300000714285712,18.70101707006436,15.500952285714286,12.30088750136421,-351781200,0.04007177273156524,1
66.26046715457218,0.30269069595501996,0.22002838705222752,12.714949980000004,15.063499959999996,15.256399860000004,15.46999988,15.459333200000001,15.452999799999997,15.521999400000002,1.0978572142857141,18.849118672973326,15.687618904761901,12.526119136550475,-378636600,-0.01840132365735037,1
62.71585557299842,0.3649246774131285,0.14061412302030618,12.753299980000001,15.104699959999998,15.28899986,15.47919988,15.72266653333333,15.4059997,16.3139994,1.0750000714285712,18.910404968415563,15.713333142857142,12.51626131729872,-355466000,0.0023433509080257866,1
53.431377114570864,0.3570916627713334,0.0268002545077647,12.792499985000001,15.164199969999997,15.34939988,15.595599919999998,15.941333266666666,15.418999800000003,16.9359996,0.8864287142857139,18.932913015499977,15.72190461904762,12.510896222595264,-382763500,-0.23553481966482645,4
43.36824344635861,0.20209801070991418,-0.04786638901667928,12.817849985000002,15.224499969999997,15.398999880000002,15.69839992,15.871999933333335,15.404999800000002,16.731999800000004,0.9628574285714283,18.725264167698874,15.618095142857142,12.510926118015409,-346556100,-0.14899154196486658,3
36.31498193310536,-0.06894649455488455,-0.09261117246844483,12.829999985000002,15.267399969999996,15.40559988,15.700799919999998,15.648,15.4029998,16.094,1.096428714285714,18.65388985009744,15.466190428571426,12.278491007045414,-308601100,-0.03325942350332589,2
33.77638516212782,-0.27190040622841494,-0.08749180174770149,12.843599985,15.295699969999996,15.342399900000002,15.575199879999998,15.399999933333334,15.407999799999999,15.2940002,1.0885716428571428,18.660611433734292,15.355714238095237,12.050817042456181,-262553500,-0.023151605675877557,1
34.44976076555024,-0.371979652940329,0.006305886679037087,12.856349985000001,15.257599979999995,15.26779992,15.42119988,15.102666533333338,15.404999800000002,14.496000200000001,1.0642859285714286,18.713071399401905,15.306666619047617,11.900261838693329,-236310200,0.3264525993883793,3
53.70370370370371,-0.1616067203796696,0.08093326197517708,12.892099985000002,15.251599969999996,15.264199920000003,15.382799919999995,15.076666533333336,15.663999800000003,14.392,1.216428857142857,18.773013431162063,15.471904714285708,12.170795997409352,-284845700,0.04581072935503325,2
63.51865955826352,0.021391460590296063,0.06421981464349279,12.925549985000002,15.250699959999993,15.291599920000005,15.397999959999998,15.182666533333336,15.7349999,14.738,1.0828574285714287,18.91269581863149,15.627618999999997,12.342542181368506,-324005700,0.014619883040935672,1
65.22399392558846,0.17841302546331406,0.037919677472491226,12.960699985000003,15.266799959999991,15.354799920000005,15.46359996,15.435999866666668,15.797999999999998,15.502,1.0642859999999998,19.023826393535202,15.672380904761905,12.32093541598861,-345578500,-0.2484149855907782,5
64.92818859197365,0.2738142158763317,0.006842180500992414,12.993149980000005,15.303599949999994,15.439399900000005,15.581599919999999,15.6839998,15.765,16.235999800000002,1.0692860714285715,19.044444745820694,15.680476142857144,12.316507539893593,-323206500,-0.23563887664940672,4
55.7163531114327,0.1661589963916743,-0.1020787947190605,13.019949980000003,15.330399949999991,15.489599900000005,15.679999919999995,15.848666466666668,15.616000000000003,16.7359998,1.1350002857142858,18.910304081119783,15.607618952380955,12.304933823642127,-288879000,-0.16302952503209248,3
40.846158396449354,-0.07982307834456925,-0.21874202782204577,13.042549980000004,15.344399949999993,15.501199900000007,15.687199919999998,15.849333133333335,15.3059999,16.219999800000004,1.0778575000000001,18.69061833872903,15.43952366666667,12.188428994604307,-266120500,-0.06923625981441832,2
37.500004706324944,-0.30158855542395635,-0.26515433187484816,13.057799980000004,15.34819994999999,15.432199900000002,15.56679992,15.649999866666667,15.1089999,15.479999799999998,1.0921431428571429,18.554419722017663,15.269047476190476,11.983675230363287,-239652700,-0.026865671641791135,1
33.230537144908475,-0.41264021775275594,-0.14678194865067162,13.072249980000004,15.307999959999991,15.362999900000002,15.41279996,15.4046666,15.0599999,14.617999800000002,1.0614288571428572,18.568105933356076,15.15142842857143,11.734750923786784,-215149100,0.31748466257668717,2
50.05988023234968,-0.15206476624600818,-0.03193011620574973,13.105199980000004,15.306799969999991,15.365199900000002,15.411999920000001,15.384666666666668,15.429999900000002,14.624,1.3228575,18.753270989820464,15.319999857142856,11.886728724465247,-250709000,0.005266237565827961,1
50.20895222633121,0.09931823767276171,0.12218712016154656,13.139599980000005,15.303599969999992,15.372599920000003,15.397599880000003,15.392000000000001,15.8399999,14.943999999999999,1.3364287857142858,18.903714614207004,15.502857,12.101999385792997,-281938600,-0.23690337601862632,5
54.96731666880284,0.26219818560550934,0.2189055012308994,13.176099975000005,15.310699959999992,15.426199900000002,15.39399984,15.3773332,15.869999800000002,15.519999799999999,1.231428714285714,18.95579416110432,15.682856952380952,12.409919743657587,-252682900,-0.22380101976323385,4
56.141522029372496,0.2123741877007692,0.17432556187844975,13.206649975000005,15.33029995999999,15.4779999,15.38839984,15.3773332,15.6969998,15.913999800000003,1.1907143571428571,18.93781410120625,15.748095047619048,12.558375994031845,-225496900,-0.14703968770331816,3
52.7603513174404,0.04496230276858704,0.07477047972970238,13.227199975000003,15.342899959999993,15.503799899999999,15.417199839999999,15.426666533333334,15.388999800000002,16.1599998,1.2642857857142857,18.883066680497365,15.647142714285714,12.411218748074065,-193106200,-0.08128941836019622,2
51.06253794778386,-0.2011970225944868,-0.08156636977490016,13.237399975000006,15.345199959999993,15.510399899999998,15.420799839999999,15.429333200000002,15.025999900000002,15.427999799999998,1.3042857857142853,18.820658093410735,15.490476095238094,12.160294097065453,-161452900,-0.023827252419955345,1
36.897590361445786,-0.4211096384654951,-0.2111084655652547,13.250899975000005,15.310699969999991,15.5055999,15.420799839999999,15.431333200000003,14.778999900000002,14.613999799999998,1.0728571428571427,18.6506003582739,15.28666661904762,11.922732879821343,-127963900,0.3020594965675058,2
38.608058608058606,-0.48925290758258555,-0.2689560659751944,13.268899975000005,15.28109995999999,15.45419992,15.42039984,15.25799986666667,14.776999899999998,14.034,1.1057142857142854,18.44824640488059,15.139999952380952,11.831753499881314,-174188700,0.22015725518227305,1
49.15048543689319,-0.2537610681563791,-0.26117180453471495,13.306099975000004,15.288399959999992,15.4631999,15.44759988,15.255999866666668,15.1439999,14.374,1.3035714285714286,18.441845290850015,15.138095142857145,11.834344994864274,-207289300,-0.03749267721148217,2
49.72375690607735,-0.01818524298477442,-0.14462915810786883,13.344249970000005,15.293799949999988,15.456399899999997,15.457599879999998,15.230666466666667,15.536999799999998,14.9139998,1.2942854999999995,18.608473986420147,15.214285571428572,11.820097156436997,-167995200,-0.03182080328938155,1
52.76872964169381,0.1574533655398742,0.0040918203331398294,13.376349970000003,15.299199949999988,15.444599899999996,15.419199920000004,15.188666533333334,15.470999799999998,15.513999799999999,1.2135712857142853,18.696839516575643,15.352380809523812,12.007922102471982,-112089900,0.04199640900791228,1
60.746374516491045,0.3671658062787255,0.18473664744298407,13.403599975000002,15.332099959999988,15.450199919999998,15.421199960000001,15.291333266666669,15.4649999,16.316000000000003,1.1564284999999994,18.834668882349355,15.529999904761908,12.225330927174461,-138753400,-0.2435748105388545,2
53.89331650603108,0.24316514225712993,0.16187206758846628,13.424799975000003,15.35199995999999,15.459599919999995,15.323599920000001,15.335333266666664,15.243,16.452,1.3128571428571425,18.75141750674969,15.605714190476192,12.460010874202693,-81878400,-0.11724608043626453,1
49.745331098434505,-0.05423371385108666,0.04503925886779195,13.437449975000002,15.34689995999999,15.462599919999997,15.226799920000001,15.305333266666667,15.001,15.628,1.4092857142857136,18.739060246958207,15.432380857142862,12.125701467327517,-25992500,0.03861003861003861,1
37.11048341211283,-0.27955918759865916,-0.1006840200651163,13.457799975,15.315199949999991,15.462199919999998,15.223599920000002,15.332666599999998,14.919,14.9240002,1.147857071428571,18.58003545619489,15.258571333333334,11.937107210471781,-88953500,-0.03197026022304831,1
35.61549299924025,-0.5119978052676988,-0.26710830300491395,13.471199975,15.275399949999994,15.391999899999998,15.20879992,15.061333266666663,14.878,14.242000199999998,1.155714214285714,18.366505709287352,15.052380857142856,11.738256004998359,-56534800,0.33256528417818754,4
41.6181267561083,-0.5576924161287256,-0.37983031704920556,13.492649975,15.247499949999993,15.339399899999998,15.25759992,14.869333266666667,14.997000000000003,13.677999999999997,1.223571357142857,18.123206816373422,14.920952333333332,11.718697850293243,-111959800,0.21328671328671334,3
54.51789184028652,-0.30241634236133663,-0.32637690121280966,13.518299980000002,15.246999959999993,15.325599939999996,15.268399960000004,14.867333400000001,15.284000100000004,14.116000199999998,1.302142928571428,18.2793301370531,14.981904761904762,11.684479386756422,-149961600,0.0290628096641276,2
59.544881249390414,-0.029843581653642204,-0.20567057543887066,13.550599985000002,15.262099969999994,15.336999979999998,15.276000000000002,14.995333466666667,15.3060002,14.9840004,1.2335714999999996,18.545474626507517,15.138095285714284,11.730715944921052,-183059900,0.003470155958926853,1
63.03191316064984,0.2294870488429286,-0.03940816796691572,13.586449985000002,15.309099969999995,15.369799979999998,15.276000000000002,15.2006668,15.3440003,15.764000400000004,1.1907142857142854,18.764969360373982,15.326190523809524,11.887411687245066,-210036500,-0.06051878962536032,1
60.11413567898497,0.27571705058962337,-0.0349302402280591,13.61499998,15.344599959999993,15.413599959999997,15.245600000000001,15.392000066666666,15.3310002,16.4200002,1.237857214285714,18.785044465245345,15.481428571428571,12.177812677611795,-179559200,0.018404970454292773,1
58.591176144522414,0.32785128239301997,-0.004910277497970917,13.651249979999998,15.381799959999993,15.483199959999997,15.286400000000004,15.624666733333335,15.2790001,16.8800002,1.2150002142857141,18.722626883334314,15.458095238095241,12.193563592856169,-242841800,-0.20963855421686758,2
41.36460799868998,0.17047111138015758,-0.031464855469496435,13.671649979999998,15.392499959999999,15.499399959999998,15.3116,15.66800006666667,15.2760001,16.436,1.1321430714285714,18.5248343876405,15.33714285714286,12.149451326645218,-201917500,-0.10382513661202195,1
37.57263313635252,-0.09512455435468858,-0.05936973031930689,13.678399979999996,15.356299959999996,15.433599959999999,15.300400000000002,15.404666733333332,15.2930001,15.601999800000002,1.2307146428571427,18.399452398938383,15.157619095238099,11.915785791537814,-165579300,0.33079260670731714,3
